ID_VENDA;ID_PRODUTO;QUANTIDADE;VALOR_UNITARIO_VENDA_PRODUTO;VALOR_VENDA_PRODUTO
518;7;2;350,00;700,00
519;19;1;155,20;155,20
519;1;3;50,00;150,00
520;15;3;87,30;261,90
521;29;3;495,00;1.485,00
521;10;1;78,40;78,40
521;20;2;24,75;49,50
522;21;1;107,80;107,80
523;2;2;116,40;232,80
524;20;2;25,00;50,00
525;19;1;155,20;155,20
525;3;2;242,50;485,00
526;23;1;250,00;250,00
527;28;2;116,40;232,80
528;28;1;116,40;116,40
529;1;3;50,00;150,00
530;18;1;97,00;97,00
530;2;2;117,60;235,20
530;18;3;97,00;291,00
531;5;2;291,00;582,00
532;2;2;116,40;232,80
533;18;1;100,00;100,00
534;7;2;339,50;679,00
535;24;2;56,40;112,80
535;1;1;46,50;46,50
536;1;1;48,50;48,50
536;20;3;25,00;75,00
536;13;3;135,80;407,40
537;20;1;25,00;25,00
538;19;1;148,80;148,80
539;15;1;90,00;90,00
540;18;1;100,00;100,00
540;19;1;155,20;155,20
540;20;1;23,50;23,50
540;23;2;242,50;485,00
541;18;1;98,00;98,00
542;13;1;137,20;137,20
542;18;1;97,00;97,00
543;14;1;184,30;184,30
544;20;1;23,75;23,75
545;15;1;88,20;88,20
546;20;2;25,00;50,00
547;2;1;116,40;116,40
548;23;1;250,00;250,00
548;3;2;242,50;485,00
549;16;1;280,00;280,00
549;9;2;388,00;776,00
549;7;1;350,00;350,00
550;13;1;140,00;140,00
551;7;2;339,50;679,00
552;18;1;98,00;98,00
553;23;2;232,50;465,00
554;23;2;235,00;470,00
555;7;1;350,00;350,00
555;16;2;271,60;543,20
556;14;2;184,30;368,60
556;13;1;135,80;135,80
556;24;1;60,00;60,00
557;24;1;60,00;60,00
557;13;1;140,00;140,00
557;9;2;388,00;776,00
557;1;2;47,50;95,00
557;19;2;152,00;304,00
558;1;1;46,50;46,50
559;20;2;25,00;50,00
559;24;1;60,00;60,00
559;1;1;50,00;50,00
559;3;1;242,50;242,50
560;16;1;271,60;271,60
561;20;3;25,00;75,00
562;13;2;140,00;280,00
562;1;1;49,00;49,00
563;11;1;418,50;418,50
564;24;1;57,00;57,00
565;16;1;280,00;280,00
565;7;1;343,00;343,00
565;15;1;90,00;90,00
566;24;2;58,80;117,60
567;16;3;274,40;823,20
567;6;1;147,00;147,00
568;21;2;110,00;220,00
569;1;2;50,00;100,00
570;2;2;116,40;232,80
570;24;1;60,00;60,00
570;18;1;97,00;97,00
570;20;3;24,25;72,75
571;19;2;160,00;320,00
572;11;2;418,50;837,00
573;21;1;110,00;110,00
573;24;2;57,60;115,20
574;18;1;98,00;98,00
574;9;2;388,00;776,00
574;25;1;167,40;167,40
574;25;2;174,60;349,20
575;7;2;332,50;665,00
576;1;2;48,50;97,00
576;9;1;400,00;400,00
577;11;1;436,50;436,50
578;20;2;23,75;47,50
579;9;2;388,00;776,00
580;2;1;120,00;120,00
580;24;1;55,80;55,80
580;1;2;47,00;94,00
580;1;5;48,50;242,50
581;13;2;140,00;280,00
582;6;2;145,50;291,00
582;20;1;25,00;25,00
582;9;2;400,00;800,00
583;6;2;147,00;294,00
583;1;1;47,00;47,00
584;7;1;343,00;343,00
584;5;1;291,00;291,00
584;19;3;156,80;470,40
585;30;1;87,30;87,30
586;20;1;23,25;23,25
587;1;2;48,50;97,00
588;14;2;190,00;380,00
589;21;3;106,70;320,10
589;24;1;58,80;58,80
589;22;2;29,40;58,80
590;9;3;400,00;1.200,00
591;25;2;174,60;349,20
592;7;1;339,50;339,50
592;20;2;23,75;47,50
592;29;1;490,00;490,00
592;18;1;97,00;97,00
592;15;1;87,30;87,30
593;21;1;106,70;106,70
593;20;2;25,00;50,00
594;16;1;280,00;280,00
594;3;1;242,50;242,50
594;24;2;60,00;120,00
594;24;2;57,00;114,00
594;24;1;59,40;59,40
595;20;1;24,25;24,25
596;1;1;49,00;49,00
596;8;3;213,40;640,20
596;20;1;23,75;23,75
596;20;1;24,25;24,25
597;21;2;107,80;215,60
598;18;2;93,00;186,00
598;20;2;24,50;49,00
599;2;4;116,40;465,60
599;20;1;25,00;25,00
600;24;1;58,20;58,20
601;2;1;117,60;117,60
602;13;1;135,80;135,80
602;12;1;194,00;194,00
602;20;1;25,00;25,00
603;15;2;90,00;180,00
604;20;4;24,25;97,00
605;7;2;339,50;679,00
605;1;3;48,50;145,50
605;30;1;83,70;83,70
605;7;1;339,50;339,50
606;16;1;260,40;260,40
607;7;2;350,00;700,00
607;19;1;160,00;160,00
607;13;2;140,00;280,00
608;2;1;116,40;116,40
608;13;1;140,00;140,00
609;20;1;24,25;24,25
610;20;1;24,25;24,25
611;14;1;184,30;184,30
612;30;1;88,20;88,20
613;2;3;116,40;349,20
613;7;1;325,50;325,50
614;15;1;87,30;87,30
614;14;2;184,30;368,60
614;14;4;186,20;744,80
615;2;1;116,40;116,40
616;21;2;106,70;213,40
617;5;3;291,00;873,00
617;24;2;57,60;115,20
618;2;1;120,00;120,00
619;2;2;120,00;240,00
619;20;2;25,00;50,00
619;2;2;117,60;235,20
620;14;2;184,30;368,60
620;28;3;117,60;352,80
621;1;2;48,00;96,00
621;23;3;245,00;735,00
621;1;1;50,00;50,00
622;19;1;160,00;160,00
622;22;1;29,10;29,10
622;19;2;150,40;300,80
622;24;1;58,80;58,80
622;21;2;110,00;220,00
623;2;4;120,00;480,00
624;24;2;60,00;120,00
625;1;2;48,50;97,00
626;15;1;88,20;88,20
627;10;2;76,80;153,60
627;20;1;25,00;25,00
628;10;1;74,40;74,40
629;29;2;465,00;930,00
629;7;2;339,50;679,00
629;18;4;97,00;388,00
630;9;1;388,00;388,00
630;24;1;58,80;58,80
631;1;1;48,50;48,50
632;2;1;114,00;114,00
632;29;3;475,00;1.425,00
633;2;2;120,00;240,00
633;7;5;339,50;1.697,50
633;15;2;90,00;180,00
633;19;1;156,80;156,80
633;11;2;418,50;837,00
634;9;1;388,00;388,00
635;4;2;180,00;360,00
636;28;2;120,00;240,00
637;1;1;48,50;48,50
638;9;2;400,00;800,00
638;1;2;48,50;97,00
639;16;2;280,00;560,00
640;7;1;339,50;339,50
641;19;1;155,20;155,20
642;13;3;140,00;420,00
643;15;1;90,00;90,00
643;15;2;87,30;174,60
643;18;1;98,00;98,00
643;24;1;58,80;58,80
643;26;1;67,90;67,90
644;1;2;48,50;97,00
645;5;2;288,00;576,00
645;1;1;49,00;49,00
646;16;1;266,00;266,00
646;13;2;133,00;266,00
646;14;1;186,20;186,20
646;9;1;396,00;396,00
646;7;2;325,50;651,00
647;22;2;30,00;60,00
647;17;2;120,90;241,80
647;2;1;120,00;120,00
647;24;4;60,00;240,00
648;15;1;87,30;87,30
648;20;3;24,25;72,75
648;2;3;120,00;360,00
648;24;1;60,00;60,00
648;24;1;60,00;60,00
649;13;1;135,80;135,80
649;1;1;50,00;50,00
650;11;1;450,00;450,00
651;1;2;49,50;99,00
651;1;1;50,00;50,00
651;1;2;48,50;97,00
652;20;2;24,25;48,50
653;19;3;155,20;465,60
653;24;3;58,20;174,60
653;20;2;23,25;46,50
654;15;3;83,70;251,10
654;14;3;184,30;552,90
654;13;3;140,00;420,00
654;1;2;46,50;93,00
654;28;1;116,40;116,40
655;14;2;184,30;368,60
655;29;2;490,00;980,00
656;18;1;100,00;100,00
657;1;1;46,50;46,50
658;10;1;79,20;79,20
658;19;1;156,80;156,80
658;24;1;60,00;60,00
659;18;3;97,00;291,00
660;1;2;50,00;100,00
661;20;1;24,25;24,25
662;9;2;400,00;800,00
662;21;1;110,00;110,00
662;25;3;172,80;518,40
662;24;1;58,80;58,80
662;14;1;176,70;176,70
663;1;2;48,00;96,00
663;9;2;388,00;776,00
664;29;2;500,00;1.000,00
664;13;2;135,80;271,60
665;1;1;50,00;50,00
666;28;3;116,40;349,20
667;15;1;89,10;89,10
668;2;1;116,40;116,40
669;2;1;116,40;116,40
670;2;1;116,40;116,40
671;1;2;49,00;98,00
672;23;1;250,00;250,00
672;23;1;245,00;245,00
672;18;1;98,00;98,00
672;7;1;350,00;350,00
672;5;2;294,00;588,00
673;22;1;29,10;29,10
674;2;1;117,60;117,60
675;9;1;400,00;400,00
675;5;1;291,00;291,00
676;18;2;97,00;194,00
677;26;1;70,00;70,00
678;12;1;200,00;200,00
679;23;1;242,50;242,50
680;4;1;174,60;174,60
681;23;2;250,00;500,00
681;24;1;58,20;58,20
681;19;2;160,00;320,00
682;16;1;280,00;280,00
683;1;2;48,50;97,00
684;29;2;485,00;970,00
685;24;2;58,20;116,40
686;26;3;68,60;205,80
687;14;1;190,00;190,00
687;1;5;50,00;250,00
688;8;1;220,00;220,00
688;2;2;120,00;240,00
688;11;2;436,50;873,00
689;15;1;87,30;87,30
689;7;1;350,00;350,00
690;29;1;480,00;480,00
690;14;2;184,30;368,60
691;19;1;160,00;160,00
691;18;2;95,00;190,00
692;13;1;130,20;130,20
693;14;1;186,20;186,20
694;24;1;60,00;60,00
694;13;1;140,00;140,00
695;7;2;339,50;679,00
696;7;3;350,00;1.050,00
697;30;1;89,10;89,10
698;1;2;49,50;99,00
699;20;1;23,25;23,25
699;13;1;135,80;135,80
700;7;2;343,00;686,00
701;19;1;155,20;155,20
702;24;2;58,20;116,40
702;20;4;24,50;98,00
703;1;1;49,00;49,00
703;2;2;116,40;232,80
703;1;1;50,00;50,00
704;1;2;50,00;100,00
704;19;1;155,20;155,20
704;24;1;58,80;58,80
705;29;1;500,00;500,00
706;23;1;232,50;232,50
707;2;1;116,40;116,40
708;2;3;116,40;349,20
708;3;1;250,00;250,00
708;6;3;148,50;445,50
709;2;2;117,60;235,20
709;20;2;24,25;48,50
709;20;1;23,50;23,50
709;2;2;111,60;223,20
710;20;1;25,00;25,00
710;24;1;58,20;58,20
711;13;2;130,20;260,40
712;24;1;58,20;58,20
713;18;3;100,00;300,00
713;15;2;87,30;174,60
714;1;2;47,00;94,00
714;20;1;25,00;25,00
715;28;1;116,40;116,40
716;20;1;23,75;23,75
716;9;2;392,00;784,00
717;19;1;155,20;155,20
717;15;1;90,00;90,00
718;8;1;213,40;213,40
719;13;2;133,00;266,00
720;15;1;87,30;87,30
721;29;1;485,00;485,00
722;16;2;271,60;543,20
723;2;1;116,40;116,40
723;4;1;180,00;180,00
723;1;2;50,00;100,00
724;24;1;58,20;58,20
724;13;2;133,00;266,00
724;15;1;87,30;87,30
724;9;1;400,00;400,00
724;23;4;232,50;930,00
725;7;1;339,50;339,50
726;24;1;60,00;60,00
726;10;2;77,60;155,20
727;7;1;339,50;339,50
728;20;3;24,25;72,75
728;9;2;400,00;800,00
728;5;2;291,00;582,00
728;20;1;24,25;24,25
728;20;1;24,25;24,25
729;15;2;90,00;180,00
729;7;1;325,50;325,50
729;10;1;80,00;80,00
730;2;1;116,40;116,40
730;16;1;271,60;271,60
730;5;1;300,00;300,00
731;22;1;29,40;29,40
731;17;1;127,40;127,40
731;11;1;450,00;450,00
731;14;4;184,30;737,20
732;5;3;294,00;882,00
733;16;2;266,00;532,00
734;2;1;116,40;116,40
735;2;2;114,00;228,00
736;20;1;24,25;24,25
737;7;1;339,50;339,50
737;24;1;55,80;55,80
738;14;1;178,60;178,60
738;1;1;47,50;47,50
739;19;1;153,60;153,60
740;13;3;140,00;420,00
741;19;2;155,20;310,40
741;26;2;67,90;135,80
741;6;2;145,50;291,00
741;5;1;291,00;291,00
742;9;1;372,00;372,00
742;24;1;58,80;58,80
743;13;1;140,00;140,00
744;24;2;58,20;116,40
745;2;2;120,00;240,00
746;5;2;291,00;582,00
746;2;1;116,40;116,40
746;1;1;49,00;49,00
746;14;1;190,00;190,00
747;24;1;60,00;60,00
748;1;2;48,50;97,00
748;20;1;25,00;25,00
748;25;4;174,60;698,40
748;15;2;85,50;171,00
748;19;1;156,80;156,80
749;22;1;30,00;30,00
750;4;2;174,60;349,20
750;4;3;180,00;540,00
750;9;1;400,00;400,00
750;1;1;48,50;48,50
750;2;3;116,40;349,20
751;7;5;339,50;1.697,50
751;8;1;220,00;220,00
752;1;1;49,50;49,50
752;24;1;55,80;55,80
753;14;1;190,00;190,00
753;4;4;174,60;698,40
754;23;1;245,00;245,00
754;25;2;174,60;349,20
754;5;2;291,00;582,00
754;14;2;176,70;353,40
755;13;1;130,20;130,20
756;1;1;48,50;48,50
757;13;1;140,00;140,00
758;24;2;58,20;116,40
758;11;1;450,00;450,00
759;20;1;24,50;24,50
760;24;1;60,00;60,00
760;18;5;97,00;485,00
761;24;4;55,80;223,20
762;30;1;90,00;90,00
762;2;1;120,00;120,00
763;18;2;97,00;194,00
763;19;2;160,00;320,00
763;25;2;174,60;349,20
763;1;3;50,00;150,00
763;22;3;29,40;88,20
764;24;2;58,80;117,60
765;20;1;25,00;25,00
766;20;1;24,25;24,25
766;1;3;48,50;145,50
766;2;3;120,00;360,00
767;22;4;29,70;118,80
768;25;1;180,00;180,00
769;20;1;24,25;24,25
769;26;2;68,60;137,20
770;14;1;176,70;176,70
771;20;1;24,50;24,50
771;1;1;48,50;48,50
771;2;2;116,40;232,80
771;18;1;97,00;97,00
772;20;1;24,25;24,25
773;18;1;99,00;99,00
773;7;2;339,50;679,00
773;24;1;60,00;60,00
773;24;2;56,40;112,80
774;13;3;140,00;420,00
775;9;2;388,00;776,00
776;10;1;76,00;76,00
777;4;1;172,80;172,80
777;23;1;242,50;242,50
778;21;2;106,70;213,40
778;11;1;436,50;436,50
778;20;1;25,00;25,00
779;2;1;115,20;115,20
780;24;2;60,00;120,00
780;1;1;48,50;48,50
780;24;1;58,20;58,20
781;23;1;242,50;242,50
781;1;1;48,50;48,50
782;17;1;130,00;130,00
782;20;1;23,75;23,75
783;25;1;171,00;171,00
784;20;1;24,25;24,25
785;4;1;167,40;167,40
785;5;2;279,00;558,00
786;22;2;29,10;58,20
787;15;3;90,00;270,00
788;15;3;90,00;270,00
789;14;1;184,30;184,30
789;3;1;245,00;245,00
790;30;1;87,30;87,30
791;22;2;29,10;58,20
791;15;1;87,30;87,30
791;24;2;60,00;120,00
792;16;2;280,00;560,00
793;15;1;85,50;85,50
793;12;1;194,00;194,00
794;23;2;240,00;480,00
795;19;1;160,00;160,00
796;2;2;114,00;228,00
797;5;2;297,00;594,00
798;5;1;294,00;294,00
799;9;2;400,00;800,00
800;18;1;97,00;97,00
800;1;1;48,50;48,50
801;23;2;242,50;485,00
801;25;5;171,00;855,00
801;1;2;47,00;94,00
801;2;3;117,60;352,80
802;15;1;88,20;88,20
802;13;1;135,80;135,80
803;5;2;300,00;600,00
803;1;1;47,00;47,00
803;18;2;97,00;194,00
803;2;1;120,00;120,00
803;24;1;58,20;58,20
804;6;1;139,50;139,50
805;5;2;288,00;576,00
805;20;1;24,25;24,25
806;11;2;450,00;900,00
806;1;2;50,00;100,00
807;24;2;58,20;116,40
808;20;3;24,25;72,75
808;1;2;48,50;97,00
808;25;4;172,80;691,20
809;22;1;30,00;30,00
810;29;2;485,00;970,00
811;23;1;242,50;242,50
811;1;2;48,50;97,00
812;19;1;160,00;160,00
812;29;1;495,00;495,00
812;18;1;98,00;98,00
812;13;1;135,80;135,80
812;13;2;137,20;274,40
813;2;2;111,60;223,20
813;24;1;58,20;58,20
813;18;1;100,00;100,00
814;22;1;29,10;29,10
814;15;1;90,00;90,00
815;24;1;60,00;60,00
816;5;2;285,00;570,00
817;18;1;97,00;97,00
818;2;1;117,60;117,60
818;20;1;24,25;24,25
818;18;2;97,00;194,00
818;19;3;160,00;480,00
819;14;2;184,30;368,60
820;16;2;271,60;543,20
821;15;1;90,00;90,00
821;14;1;184,30;184,30
821;16;2;280,00;560,00
821;24;1;60,00;60,00
821;1;2;50,00;100,00
822;16;1;274,40;274,40
822;20;3;24,25;72,75
823;2;1;116,40;116,40
823;29;3;485,00;1.455,00
823;1;1;50,00;50,00
824;2;1;116,40;116,40
824;16;2;274,40;548,80
825;3;2;232,50;465,00
826;29;1;465,00;465,00
827;1;2;48,50;97,00
827;1;1;50,00;50,00
828;16;3;271,60;814,80
829;1;1;48,50;48,50
830;3;1;250,00;250,00
830;13;2;134,40;268,80
831;22;2;30,00;60,00
831;19;4;156,80;627,20
832;11;3;441,00;1.323,00
833;3;4;232,50;930,00
834;2;2;116,40;232,80
835;2;2;116,40;232,80
835;19;1;160,00;160,00
836;16;1;271,60;271,60
837;14;3;184,30;552,90
838;15;1;87,30;87,30
839;19;4;160,00;640,00
840;8;2;213,40;426,80
841;1;1;47,00;47,00
842;13;2;138,60;277,20
842;14;2;186,20;372,40
843;2;2;118,80;237,60
844;14;2;188,10;376,20
844;13;2;130,20;260,40
844;20;1;24,50;24,50
844;19;3;155,20;465,60
845;9;1;392,00;392,00
846;7;2;339,50;679,00
847;19;1;160,00;160,00
847;1;2;47,00;94,00
847;2;1;114,00;114,00
848;23;1;250,00;250,00
849;13;1;135,80;135,80
849;13;1;135,80;135,80
849;24;1;58,20;58,20
849;20;1;24,50;24,50
850;24;1;58,80;58,80
851;24;1;60,00;60,00
852;2;2;116,40;232,80
853;7;2;325,50;651,00
853;2;1;116,40;116,40
854;7;1;339,50;339,50
854;10;1;80,00;80,00
854;20;2;23,25;46,50
855;1;1;46,50;46,50
856;29;1;475,00;475,00
856;20;1;25,00;25,00
856;1;2;50,00;100,00
857;20;3;25,00;75,00
857;7;1;343,00;343,00
858;24;1;58,20;58,20
859;12;1;200,00;200,00
860;1;1;48,50;48,50
860;14;2;184,30;368,60
860;19;1;155,20;155,20
860;24;1;58,20;58,20
860;22;3;29,10;87,30
861;20;2;24,25;48,50
862;9;1;388,00;388,00
863;2;1;116,40;116,40
863;25;1;180,00;180,00
864;16;1;274,40;274,40
865;5;2;300,00;600,00
866;25;1;167,40;167,40
867;26;2;67,90;135,80
868;24;1;58,20;58,20
869;7;2;350,00;700,00
870;2;1;120,00;120,00
871;20;2;24,50;49,00
872;1;2;46,50;93,00
873;20;2;24,25;48,50
873;18;1;97,00;97,00
873;24;1;58,80;58,80
874;26;2;67,90;135,80
875;1;1;48,50;48,50
876;16;2;280,00;560,00
877;19;3;156,80;470,40
877;2;1;120,00;120,00
877;13;1;140,00;140,00
877;24;2;58,20;116,40
878;2;1;116,40;116,40
878;20;2;24,25;48,50
878;14;1;178,60;178,60
879;5;1;300,00;300,00
880;1;2;49,50;99,00
881;7;4;350,00;1.400,00
882;13;1;133,00;133,00
882;9;3;392,00;1.176,00
883;7;2;339,50;679,00
884;23;3;245,00;735,00
884;1;1;46,50;46,50
884;24;1;58,20;58,20
885;4;2;180,00;360,00
885;15;2;83,70;167,40
886;22;1;30,00;30,00
887;29;2;490,00;980,00
887;14;1;184,30;184,30
887;7;2;325,50;651,00
888;20;2;25,00;50,00
889;14;2;190,00;380,00
889;24;2;58,20;116,40
889;1;1;50,00;50,00
889;18;1;99,00;99,00
890;2;1;116,40;116,40
891;16;1;271,60;271,60
891;20;1;23,75;23,75
892;24;1;60,00;60,00
893;18;1;100,00;100,00
894;1;1;50,00;50,00
895;13;1;140,00;140,00
895;11;2;450,00;900,00
896;14;2;184,30;368,60
897;13;5;135,80;679,00
897;2;1;116,40;116,40
898;16;4;271,60;1.086,40
898;19;1;155,20;155,20
898;20;2;23,25;46,50
899;24;3;60,00;180,00
900;25;1;174,60;174,60
901;6;1;141,00;141,00
902;1;2;46,50;93,00
902;7;2;346,50;693,00
903;1;1;50,00;50,00
903;20;1;24,00;24,00
903;22;1;28,50;28,50
904;2;1;112,80;112,80
905;4;1;174,60;174,60
905;20;2;25,00;50,00
905;14;2;176,70;353,40
906;3;1;250,00;250,00
907;13;1;135,80;135,80
908;1;2;47,00;94,00
908;8;2;220,00;440,00
909;24;1;58,80;58,80
909;16;2;260,40;520,80
910;14;1;186,20;186,20
911;24;1;57,00;57,00
912;15;1;83,70;83,70
913;20;1;25,00;25,00
914;20;1;25,00;25,00
914;15;1;87,30;87,30
914;2;1;116,40;116,40
915;7;1;350,00;350,00
916;14;3;184,30;552,90
916;13;2;137,20;274,40
916;1;2;47,50;95,00
916;20;3;25,00;75,00
916;15;2;87,30;174,60
917;2;1;117,60;117,60
918;20;3;25,00;75,00
919;18;1;96,00;96,00
919;9;3;400,00;1.200,00
919;9;1;400,00;400,00
920;15;1;87,30;87,30
920;7;1;339,50;339,50
920;2;2;120,00;240,00
921;19;1;160,00;160,00
922;1;1;50,00;50,00
923;1;2;46,50;93,00
924;24;2;60,00;120,00
924;1;1;50,00;50,00
924;21;2;107,80;215,60
924;17;1;126,10;126,10
925;30;1;89,10;89,10
925;14;1;184,30;184,30
925;1;2;49,50;99,00
925;22;4;29,40;117,60
926;14;1;176,70;176,70
927;1;2;47,00;94,00
927;19;1;160,00;160,00
928;22;1;27,90;27,90
928;16;2;274,40;548,80
929;17;2;130,00;260,00
929;16;2;274,40;548,80
930;21;1;110,00;110,00
930;25;3;174,60;523,80
931;7;3;336,00;1.008,00
932;4;2;174,60;349,20
932;16;2;280,00;560,00
932;15;2;86,40;172,80
932;1;2;48,50;97,00
932;30;1;87,30;87,30
933;1;3;48,50;145,50
933;14;2;184,30;368,60
933;20;1;23,50;23,50
933;21;2;106,70;213,40
934;2;1;120,00;120,00
934;14;2;176,70;353,40
935;4;2;180,00;360,00
935;20;2;25,00;50,00
935;20;1;24,25;24,25
935;14;2;184,30;368,60
936;1;1;48,50;48,50
937;1;1;48,50;48,50
937;20;3;23,50;70,50
937;5;2;291,00;582,00
938;2;2;114,00;228,00
938;10;2;77,60;155,20
939;7;1;339,50;339,50
939;2;1;120,00;120,00
940;1;1;48,50;48,50
940;18;1;97,00;97,00
940;15;1;83,70;83,70
941;1;1;47,50;47,50
941;13;2;135,80;271,60
941;15;3;90,00;270,00
942;16;1;271,60;271,60
943;15;1;87,30;87,30
944;21;1;106,70;106,70
944;14;2;180,50;361,00
944;1;1;48,50;48,50
945;1;2;49,00;98,00
946;24;2;58,20;116,40
946;5;1;294,00;294,00
947;20;2;24,25;48,50
947;20;1;24,25;24,25
947;15;2;88,20;176,40
948;14;1;184,30;184,30
948;25;1;180,00;180,00
949;29;1;485,00;485,00
950;29;1;500,00;500,00
951;2;2;120,00;240,00
952;25;1;174,60;174,60
953;15;1;90,00;90,00
954;19;2;152,00;304,00
955;13;1;135,80;135,80
955;18;1;98,00;98,00
955;24;1;58,20;58,20
955;15;1;88,20;88,20
956;16;2;277,20;554,40
957;2;1;120,00;120,00
958;18;1;100,00;100,00
958;1;1;46,50;46,50
958;1;2;50,00;100,00
958;3;1;245,00;245,00
958;17;1;130,00;130,00
959;2;2;120,00;240,00
960;24;1;60,00;60,00
961;9;2;400,00;800,00
961;1;1;50,00;50,00
961;18;2;100,00;200,00
961;19;3;148,80;446,40
962;20;1;24,25;24,25
963;16;1;271,60;271,60
964;12;1;196,00;196,00
965;7;1;350,00;350,00
966;14;3;190,00;570,00
966;1;1;50,00;50,00
967;14;1;184,30;184,30
968;2;1;117,60;117,60
969;1;1;48,50;48,50
970;7;1;346,50;346,50
971;2;3;111,60;334,80
971;4;2;174,60;349,20
971;23;1;250,00;250,00
971;24;2;60,00;120,00
972;7;2;339,50;679,00
973;1;2;48,50;97,00
974;24;1;60,00;60,00
975;11;2;450,00;900,00
976;21;2;106,70;213,40
976;20;1;24,50;24,50
976;16;2;271,60;543,20
976;8;2;213,40;426,80
976;21;1;106,70;106,70
977;1;2;47,50;95,00
978;5;1;294,00;294,00
979;2;2;116,40;232,80
980;24;1;60,00;60,00
980;20;1;25,00;25,00
980;26;2;67,20;134,40
981;9;1;388,00;388,00
981;7;2;343,00;686,00
981;13;1;135,80;135,80
982;15;1;87,30;87,30
982;2;2;120,00;240,00
982;2;4;120,00;480,00
982;13;1;140,00;140,00
983;19;1;148,80;148,80
984;29;1;490,00;490,00
984;6;1;142,50;142,50
984;15;1;90,00;90,00
985;1;2;50,00;100,00
985;4;1;176,40;176,40
986;24;5;58,20;291,00
987;22;1;29,10;29,10
988;18;2;93,00;186,00
988;9;1;376,00;376,00
989;21;1;102,30;102,30
989;15;2;87,30;174,60
989;15;1;86,40;86,40
990;24;3;56,40;169,20
991;15;1;85,50;85,50
991;2;1;120,00;120,00
991;1;1;48,50;48,50
992;12;1;200,00;200,00
993;23;1;232,50;232,50
994;19;2;160,00;320,00
995;28;2;118,80;237,60
995;9;1;388,00;388,00
995;15;1;88,20;88,20
995;24;1;56,40;56,40
996;15;1;90,00;90,00
996;15;2;87,30;174,60
996;9;1;400,00;400,00
997;1;1;48,50;48,50
998;4;1;180,00;180,00
998;28;1;116,40;116,40
998;20;2;24,25;48,50
999;24;1;60,00;60,00
1000;7;2;350,00;700,00
1000;20;4;25,00;100,00
1001;24;1;57,00;57,00
1002;12;2;194,00;388,00
1002;1;1;48,50;48,50
1002;28;1;116,40;116,40
1002;20;2;25,00;50,00
1003;9;1;388,00;388,00
1004;1;4;48,50;194,00
1004;11;1;441,00;441,00
1005;21;1;110,00;110,00
1006;5;1;291,00;291,00
1006;7;2;350,00;700,00
1007;20;2;23,25;46,50
1007;3;4;245,00;980,00
1007;15;1;87,30;87,30
1007;29;1;465,00;465,00
1008;7;1;339,50;339,50
1009;25;1;174,60;174,60
1009;14;1;184,30;184,30
1009;20;2;24,25;48,50
1010;7;1;339,50;339,50
1011;20;1;24,50;24,50
1012;20;2;24,25;48,50
1012;18;1;97,00;97,00
1013;6;1;147,00;147,00
1013;13;1;135,80;135,80
1014;24;1;58,20;58,20
1014;18;1;100,00;100,00
1015;15;1;88,20;88,20
1015;20;1;25,00;25,00
1015;2;3;116,40;349,20
1016;20;1;24,50;24,50
1017;29;4;475,00;1.900,00
1017;5;1;285,00;285,00
1018;10;2;80,00;160,00
1019;24;2;58,20;116,40
1020;19;2;155,20;310,40
1021;6;3;147,00;441,00
1022;2;1;120,00;120,00
1023;10;2;77,60;155,20
1023;8;2;213,40;426,80
1023;29;3;485,00;1.455,00
1024;18;2;97,00;194,00
1025;7;1;339,50;339,50
1025;18;1;97,00;97,00
1026;20;1;25,00;25,00
1026;9;2;372,00;744,00
1027;26;3;70,00;210,00
1028;13;1;135,80;135,80
1029;24;2;58,80;117,60
1029;20;1;25,00;25,00
1029;22;1;30,00;30,00
1030;13;1;137,20;137,20
1030;5;1;300,00;300,00
1030;1;1;50,00;50,00
1031;1;1;50,00;50,00
1032;15;1;90,00;90,00
1033;15;2;88,20;176,40
1034;7;2;339,50;679,00
1035;21;1;106,70;106,70
1036;26;2;65,80;131,60
1036;24;1;58,20;58,20
1036;20;3;23,75;71,25
1037;24;1;58,20;58,20
1038;2;1;116,40;116,40
1038;1;1;50,00;50,00
1039;12;1;200,00;200,00
1039;13;3;130,20;390,60
1040;13;2;135,80;271,60
1041;7;1;339,50;339,50
1042;14;2;190,00;380,00
1043;13;1;137,20;137,20
1044;20;1;25,00;25,00
1044;23;1;242,50;242,50
1045;2;1;116,40;116,40
1045;13;1;137,20;137,20
1045;7;1;350,00;350,00
1045;20;2;25,00;50,00
1045;9;1;388,00;388,00
1046;1;3;47,50;142,50
1046;4;1;180,00;180,00
1046;2;5;120,00;600,00
1046;19;2;160,00;320,00
1047;18;1;97,00;97,00
1047;14;1;184,30;184,30
1047;2;1;111,60;111,60
1048;5;1;297,00;297,00
1049;5;1;294,00;294,00
1049;20;1;24,50;24,50
1050;15;2;90,00;180,00
1051;13;1;138,60;138,60
1052;24;3;59,40;178,20
1052;15;1;85,50;85,50
1052;13;1;130,20;130,20
1053;3;3;242,50;727,50
1053;25;2;174,60;349,20
1054;19;1;160,00;160,00
1054;28;4;117,60;470,40
1054;13;3;130,20;390,60
1054;23;2;250,00;500,00
1055;7;2;343,00;686,00
1056;15;1;90,00;90,00
