ID_VENDA;DATA_VENDA;ID_FILIAL;ID_CLIENTE;VALOR_VENDA
790;10/10/2023;1;1786;87,30
791;10/10/2023;1;1890;265,50
792;10/10/2023;1;503;560,00
793;10/10/2023;1;31;279,50
794;10/10/2023;1;1487;480,00
795;10/10/2023;1;1709;160,00
796;10/10/2023;1;701;228,00
797;10/10/2023;1;14;594,00
798;10/10/2023;1;1017;294,00
799;10/10/2023;1;469;800,00
800;10/10/2023;1;958;145,50
801;10/10/2023;1;1222;1.786,80
802;10/10/2023;1;1389;224,00
803;10/10/2023;1;18;1.019,20
804;10/10/2023;1;1818;139,50
805;10/10/2023;1;256;600,25
806;10/10/2023;1;1714;1.000,00
807;10/10/2023;1;1242;116,40
808;10/10/2023;1;1923;860,95
809;10/10/2023;1;1623;30,00
810;10/10/2023;1;671;970,00
811;10/10/2023;1;134;339,50
812;10/10/2023;1;6;1.163,20
813;10/10/2023;1;36;381,40
814;10/10/2023;1;995;119,10
815;10/10/2023;1;1698;60,00
816;10/10/2023;1;622;570,00
817;10/10/2023;2;90;97,00
818;10/10/2023;2;683;815,85
819;10/10/2023;2;181;368,60
820;10/10/2023;2;30;543,20
821;10/10/2023;2;190;994,30
822;10/10/2023;2;129;347,15
823;10/10/2023;2;1996;1.621,40
824;10/10/2023;2;866;665,20
825;10/10/2023;2;61;465,00
826;10/10/2023;2;344;465,00
827;10/10/2023;2;37;147,00
828;10/10/2023;2;846;814,80
829;10/10/2023;2;61;48,50
830;10/10/2023;2;1615;518,80
831;10/10/2023;3;1255;687,20
832;10/10/2023;3;1044;1.323,00
833;10/10/2023;3;1084;930,00
834;10/10/2023;3;701;232,80
835;10/10/2023;3;972;392,80
836;10/10/2023;4;2647;271,60
837;10/10/2023;4;474;552,90
838;10/10/2023;4;293;87,30
839;10/10/2023;4;158;640,00
840;10/10/2023;4;2548;426,80
841;10/10/2023;5;802;47,00
842;10/10/2023;5;850;649,60
843;10/10/2023;5;1244;237,60
844;10/10/2023;5;1064;1.126,70
845;10/10/2023;5;2671;392,00
846;10/10/2023;5;2592;679,00
847;10/10/2023;5;1683;368,00
848;10/10/2023;5;2502;250,00
849;10/10/2023;5;1852;354,30
850;10/10/2023;5;2432;58,80
851;10/10/2023;5;1815;60,00
852;10/10/2023;5;2095;232,80
853;10/10/2023;5;2;767,40
854;11/10/2023;1;2;466,00
855;11/10/2023;1;526;46,50
856;11/10/2023;1;202;600,00
857;11/10/2023;1;1908;418,00
858;11/10/2023;1;25;58,20
859;11/10/2023;1;1541;200,00
860;11/10/2023;1;175;717,80
861;11/10/2023;1;1640;48,50
862;11/10/2023;1;486;388,00
863;11/10/2023;1;613;296,40
864;11/10/2023;1;556;274,40
865;11/10/2023;1;1349;600,00
866;11/10/2023;1;590;167,40
867;11/10/2023;1;1723;135,80
868;11/10/2023;1;142;58,20
869;11/10/2023;1;1742;700,00
870;11/10/2023;1;1855;120,00
871;11/10/2023;1;182;49,00
872;11/10/2023;1;215;93,00
873;11/10/2023;1;1139;204,30
874;11/10/2023;1;1470;135,80
875;11/10/2023;1;826;48,50
876;11/10/2023;1;1026;560,00
877;11/10/2023;1;1086;846,80
878;11/10/2023;1;1735;343,50
879;11/10/2023;1;825;300,00
880;11/10/2023;1;877;99,00
881;11/10/2023;1;69;1.400,00
882;11/10/2023;1;999;1.309,00
883;11/10/2023;1;774;679,00
884;11/10/2023;1;1629;839,70
885;11/10/2023;1;1328;527,40
886;11/10/2023;1;176;30,00
887;11/10/2023;1;1973;1.815,30
888;11/10/2023;1;461;50,00
889;11/10/2023;1;22;645,40
890;11/10/2023;1;1339;116,40
891;11/10/2023;1;563;295,35
892;11/10/2023;1;1655;60,00
893;11/10/2023;1;1912;100,00
894;11/10/2023;1;974;50,00
895;11/10/2023;1;733;1.040,00
896;11/10/2023;1;1062;368,60
897;11/10/2023;1;1203;795,40
898;11/10/2023;1;1070;1.288,10
899;11/10/2023;1;20;180,00
900;11/10/2023;1;1989;174,60
901;11/10/2023;1;1133;141,00
902;11/10/2023;2;137;786,00
903;11/10/2023;2;117;102,50
904;11/10/2023;2;200;112,80
905;11/10/2023;2;130;578,00
906;11/10/2023;2;48;250,00
907;11/10/2023;2;129;135,80
908;11/10/2023;2;648;534,00
909;11/10/2023;2;128;579,60
910;11/10/2023;2;162;186,20
911;11/10/2023;2;75;57,00
912;11/10/2023;2;764;83,70
913;11/10/2023;2;91;25,00
914;11/10/2023;2;88;228,70
915;11/10/2023;2;160;350,00
916;11/10/2023;2;12;1.171,90
917;11/10/2023;2;23;117,60
918;11/10/2023;2;101;75,00
919;11/10/2023;2;144;1.696,00
920;11/10/2023;2;1179;666,80
921;11/10/2023;2;34;160,00
922;11/10/2023;2;1505;50,00
923;11/10/2023;2;20;93,00
924;11/10/2023;2;1060;511,70
925;11/10/2023;2;12;490,00
926;11/10/2023;2;152;176,70
927;11/10/2023;3;2433;254,00
928;11/10/2023;3;1409;576,70
929;11/10/2023;3;1491;808,80
930;11/10/2023;3;965;633,80
931;11/10/2023;3;957;1.008,00
932;11/10/2023;3;860;1.266,30
933;11/10/2023;3;1436;751,00
934;11/10/2023;3;1388;473,40
935;11/10/2023;3;2214;802,85
936;11/10/2023;3;1375;48,50
937;11/10/2023;3;2337;701,00
938;11/10/2023;3;986;383,20
939;11/10/2023;3;1415;459,50
940;11/10/2023;4;495;229,20
941;11/10/2023;4;2410;589,10
942;11/10/2023;4;2856;271,60
943;11/10/2023;4;493;87,30
944;11/10/2023;4;2524;516,20
945;11/10/2023;4;195;98,00
946;11/10/2023;4;118;410,40
947;11/10/2023;4;358;249,15
948;11/10/2023;4;223;364,30
949;11/10/2023;4;2807;485,00
950;11/10/2023;4;281;500,00
951;11/10/2023;4;478;240,00
952;11/10/2023;4;2904;174,60
953;11/10/2023;4;489;90,00
954;11/10/2023;4;2932;304,00
955;11/10/2023;5;2380;380,20
956;11/10/2023;5;85;554,40
957;11/10/2023;5;47;120,00
958;11/10/2023;5;2572;621,50
959;11/10/2023;5;2508;240,00
960;11/10/2023;5;3000;60,00
961;11/10/2023;5;2279;1.496,40
962;11/10/2023;5;2207;24,25
963;11/10/2023;5;1880;271,60
964;11/10/2023;5;784;196,00
965;11/10/2023;5;1239;350,00
966;11/10/2023;5;1165;620,00
967;11/10/2023;5;756;184,30
968;11/10/2023;5;1912;117,60
969;11/10/2023;5;1045;48,50
970;11/10/2023;5;986;346,50
971;11/10/2023;5;2427;1.054,00
972;11/10/2023;5;2247;679,00
973;11/10/2023;5;2809;97,00
974;12/10/2023;1;123;60,00
975;12/10/2023;1;766;900,00
976;12/10/2023;1;784;1.314,60
977;12/10/2023;1;436;95,00
978;12/10/2023;1;501;294,00
979;12/10/2023;1;466;232,80
980;12/10/2023;1;631;219,40
981;12/10/2023;1;577;1.209,80
982;12/10/2023;1;837;947,30
983;12/10/2023;1;544;148,80
984;12/10/2023;1;1727;722,50
985;12/10/2023;1;13;276,40
986;12/10/2023;1;566;291,00
987;12/10/2023;1;715;29,10
988;12/10/2023;1;1677;562,00
989;12/10/2023;1;1303;363,30
990;12/10/2023;1;37;169,20
991;12/10/2023;1;676;254,00
992;12/10/2023;1;1074;200,00
993;12/10/2023;1;1230;232,50
994;12/10/2023;1;428;320,00
995;12/10/2023;1;34;770,20
996;12/10/2023;1;466;664,60
997;12/10/2023;1;319;48,50
998;12/10/2023;1;12;344,90
999;12/10/2023;1;494;60,00
1000;12/10/2023;1;1385;800,00
1001;12/10/2023;1;257;57,00
1002;12/10/2023;1;1964;602,90
1003;12/10/2023;1;491;388,00
1004;12/10/2023;1;1051;635,00
1005;12/10/2023;1;839;110,00
1006;12/10/2023;1;1797;991,00
1007;12/10/2023;1;19;1.578,80
1008;12/10/2023;1;1570;339,50
1009;12/10/2023;1;1;407,40
1010;12/10/2023;1;1232;339,50
1011;12/10/2023;1;1410;24,50
1012;12/10/2023;1;2000;145,50
1013;12/10/2023;1;1239;282,80
1014;12/10/2023;2;178;158,20
1015;12/10/2023;2;12;462,40
1016;12/10/2023;2;91;24,50
1017;12/10/2023;2;663;2.185,00
1018;12/10/2023;2;17;160,00
1019;12/10/2023;2;69;116,40
1020;12/10/2023;2;73;310,40
1021;12/10/2023;2;104;441,00
1022;12/10/2023;2;136;120,00
1023;12/10/2023;2;710;2.037,00
1024;12/10/2023;2;167;194,00
1025;12/10/2023;2;132;436,50
1026;12/10/2023;2;147;769,00
1027;12/10/2023;2;171;210,00
1028;12/10/2023;2;65;135,80
1029;12/10/2023;2;55;172,60
1030;12/10/2023;2;14;487,20
1031;12/10/2023;2;1462;50,00
1032;12/10/2023;2;197;90,00
1033;12/10/2023;2;119;176,40
1034;12/10/2023;2;134;679,00
1035;12/10/2023;2;49;106,70
1036;12/10/2023;2;86;261,05
1037;12/10/2023;2;182;58,20
1038;12/10/2023;2;156;166,40
1039;12/10/2023;2;125;590,60
1040;12/10/2023;2;974;271,60
1041;12/10/2023;2;662;339,50
1042;12/10/2023;2;177;380,00
1043;12/10/2023;2;78;137,20
1044;12/10/2023;2;20;267,50
1045;12/10/2023;2;635;1.041,60
1046;12/10/2023;2;73;1.242,50
1047;12/10/2023;2;837;392,90
1048;12/10/2023;2;39;297,00
1049;12/10/2023;2;123;318,50
1050;12/10/2023;2;1477;180,00
1051;12/10/2023;2;69;138,60
1052;12/10/2023;2;208;393,90
1053;12/10/2023;2;104;1.076,70
1054;12/10/2023;2;12;1.521,00
1055;12/10/2023;3;2352;686,00
1056;12/10/2023;3;1272;225,80
1057;12/10/2023;3;1419;552,90
1058;12/10/2023;3;719;232,80
1059;12/10/2023;3;1445;111,60
1060;12/10/2023;3;1482;400,20
1061;12/10/2023;3;1296;455,80
1062;12/10/2023;3;2044;257,30
1063;12/10/2023;3;2425;1.074,70
1064;12/10/2023;3;1385;60,00
1065;12/10/2023;3;1220;372,00
1066;12/10/2023;3;1176;245,80
1067;12/10/2023;4;437;280,00
1068;12/10/2023;4;395;482,00
1069;12/10/2023;4;2958;1.400,00
1070;12/10/2023;4;329;1.333,75
1071;12/10/2023;4;491;184,30
1072;12/10/2023;4;413;204,90
1073;12/10/2023;5;1092;210,00
1074;12/10/2023;5;174;120,00
1075;12/10/2023;5;1698;173,30
1076;12/10/2023;5;2049;130,00
1077;12/10/2023;5;771;77,60
1078;12/10/2023;5;2918;376,20
1079;12/10/2023;5;197;135,80
1080;12/10/2023;5;2217;600,00
1081;12/10/2023;5;725;24,25
1082;12/10/2023;5;1755;538,40
1083;12/10/2023;5;1574;537,55
1084;12/10/2023;5;2646;24,25
1085;12/10/2023;5;1506;1.111,20
1086;12/10/2023;5;1641;415,80
1087;12/10/2023;5;121;855,00
1088;12/10/2023;5;1072;1.850,00
1089;12/10/2023;5;79;500,00
1090;12/10/2023;5;1831;753,30
1091;12/10/2023;5;2791;231,60
1092;12/10/2023;5;2284;166,40
1093;12/10/2023;5;752;589,20
1094;13/10/2023;1;1824;1.172,80
1095;13/10/2023;1;1411;58,80
1096;13/10/2023;1;1176;347,40
1097;13/10/2023;1;1699;291,00
1098;13/10/2023;1;1417;1.018,50
1099;13/10/2023;1;862;49,25
1100;13/10/2023;1;1057;807,60
1101;13/10/2023;1;262;620,80
1102;13/10/2023;1;13;940,00
1103;13/10/2023;1;5;388,00
1104;13/10/2023;1;880;97,00
1105;13/10/2023;1;1;140,00
1106;13/10/2023;1;1260;424,30
1107;13/10/2023;1;1138;553,20
1108;13/10/2023;1;771;120,00
1109;13/10/2023;1;1304;190,00
1110;13/10/2023;1;254;700,00
1111;13/10/2023;1;1435;264,20
1112;13/10/2023;1;1765;465,00
1113;13/10/2023;1;1632;1.873,30
1114;13/10/2023;1;1710;50,00
1115;13/10/2023;1;257;372,40
1116;13/10/2023;1;733;475,00
1117;13/10/2023;1;1749;463,00
1118;13/10/2023;1;15;60,00
1119;13/10/2023;1;8;372,00
1120;13/10/2023;1;1904;1.430,60
1121;13/10/2023;1;1154;1.146,90
1122;13/10/2023;1;5;116,40
1123;13/10/2023;1;185;230,00
1124;13/10/2023;1;861;381,90
1125;13/10/2023;1;873;1.376,70
1126;13/10/2023;1;1508;815,25
1127;13/10/2023;1;1415;145,50
1128;13/10/2023;1;1578;97,00
1129;13/10/2023;1;1502;295,20
1130;13/10/2023;1;1041;613,50
1131;13/10/2023;1;209;474,00
1132;13/10/2023;1;30;176,40
1133;13/10/2023;1;231;50,00
1134;13/10/2023;1;2;304,00
1135;13/10/2023;1;964;350,00
1136;13/10/2023;1;1546;1.050,00
1137;13/10/2023;1;1487;184,30
1138;13/10/2023;1;1503;97,00
1139;13/10/2023;1;1305;117,60
1140;13/10/2023;1;1978;181,05
1141;13/10/2023;1;5;349,20
1142;13/10/2023;1;1760;135,80
1143;13/10/2023;1;683;288,00
1144;13/10/2023;1;882;300,00
1145;13/10/2023;1;1665;771,40
1146;13/10/2023;1;1746;58,20
1147;13/10/2023;1;1448;278,20
1148;13/10/2023;1;5;48,50
1149;13/10/2023;1;1647;561,00
1150;13/10/2023;1;1183;339,50
1151;13/10/2023;1;798;1.379,40
1152;13/10/2023;1;1853;23,50
1153;13/10/2023;1;606;48,50
1154;13/10/2023;1;1448;1.209,30
1155;13/10/2023;1;448;329,00
1156;13/10/2023;1;8;1.550,30
1157;13/10/2023;1;459;424,30
1158;13/10/2023;1;1426;920,00
1159;13/10/2023;1;513;1.302,40
1160;13/10/2023;1;1417;852,35
1161;13/10/2023;1;1811;260,40
1162;13/10/2023;1;475;230,00
1163;13/10/2023;1;589;272,60
1164;13/10/2023;1;691;1.741,00
1165;13/10/2023;1;1470;220,00
1166;13/10/2023;1;1287;60,00
1167;13/10/2023;1;1572;490,20
1168;13/10/2023;1;1865;426,80
1169;13/10/2023;1;1909;647,50
1170;13/10/2023;2;178;465,60
1171;13/10/2023;2;1002;776,00
1172;13/10/2023;2;1057;938,40
1173;13/10/2023;2;10;289,50
1174;13/10/2023;2;1347;300,00
1175;13/10/2023;2;22;135,80
1176;13/10/2023;2;126;515,60
1177;13/10/2023;2;69;271,60
1178;13/10/2023;2;143;24,25
1179;13/10/2023;2;194;48,50
1180;13/10/2023;2;819;402,80
1181;13/10/2023;2;49;340,00
1182;13/10/2023;2;29;263,20
1183;13/10/2023;2;108;1.033,90
1184;13/10/2023;2;163;135,80
1185;13/10/2023;2;139;24,25
1186;13/10/2023;2;79;823,20
1187;13/10/2023;2;1686;930,00
1188;13/10/2023;2;61;55,80
1189;13/10/2023;2;457;638,15
1190;13/10/2023;2;24;232,80
1191;13/10/2023;2;65;300,00
1192;13/10/2023;2;565;180,00
1193;13/10/2023;2;144;457,10
1194;13/10/2023;2;46;190,00
1195;13/10/2023;2;51;48,50
1196;13/10/2023;2;21;97,00
1197;13/10/2023;2;82;373,40
1198;13/10/2023;2;155;97,00
1199;13/10/2023;2;175;204,60
1200;13/10/2023;2;167;156,80
1201;13/10/2023;2;129;310,40
1202;13/10/2023;2;13;236,20
1203;13/10/2023;2;27;23,25
1204;13/10/2023;2;441;1.883,50
1205;13/10/2023;2;410;90,00
1206;13/10/2023;2;189;400,00
1207;13/10/2023;2;53;118,80
1208;13/10/2023;2;137;140,00
1209;13/10/2023;2;663;25,00
1210;13/10/2023;2;32;190,00
1211;13/10/2023;2;587;336,00
1212;13/10/2023;2;86;116,40
1213;13/10/2023;2;150;349,20
1214;13/10/2023;2;116;85,50
1215;13/10/2023;2;1602;244,10
1216;13/10/2023;2;138;666,00
1217;13/10/2023;2;433;441,00
1218;13/10/2023;2;335;250,00
1219;13/10/2023;2;1304;97,00
1220;13/10/2023;2;104;338,00
1221;13/10/2023;2;577;582,00
1222;13/10/2023;2;183;327,20
1223;13/10/2023;2;29;139,50
1224;13/10/2023;2;153;533,75
1225;13/10/2023;2;64;499,50
1226;13/10/2023;2;45;1.120,10
1227;13/10/2023;2;154;316,80
1228;13/10/2023;3;2432;55,80
1229;13/10/2023;3;1447;50,00
1230;13/10/2023;3;639;372,00
1231;13/10/2023;3;1114;877,50
1232;13/10/2023;3;2246;146,50
1233;13/10/2023;3;2360;116,40
1234;13/10/2023;3;1092;98,00
1235;13/10/2023;3;944;300,00
1236;13/10/2023;4;310;220,00
1237;13/10/2023;4;155;317,30
1238;13/10/2023;4;182;135,80
1239;13/10/2023;4;2;24,25
1240;13/10/2023;4;397;244,30
1241;13/10/2023;4;115;232,80
1242;13/10/2023;4;2424;832,60
1243;13/10/2023;4;486;349,20
1244;13/10/2023;4;181;240,00
1245;13/10/2023;4;292;460,60
1246;13/10/2023;4;2644;58,20
1247;13/10/2023;4;364;116,40
1248;13/10/2023;4;2466;450,00
1249;13/10/2023;4;2767;162,50
1250;13/10/2023;4;420;77,60
1251;13/10/2023;4;2429;388,00
1252;13/10/2023;4;161;509,25
1253;13/10/2023;5;740;700,00
1254;13/10/2023;5;1355;312,50
1255;13/10/2023;5;1104;341,10
1256;13/10/2023;5;2180;166,10
1257;13/10/2023;5;815;120,00
1258;13/10/2023;5;2076;600,00
1259;13/10/2023;5;632;430,80
1260;13/10/2023;5;1173;350,50
1261;13/10/2023;5;40;350,00
1262;13/10/2023;5;1046;171,60
1263;13/10/2023;5;793;360,00
1264;13/10/2023;5;2080;263,20
1265;13/10/2023;5;1699;436,50
1266;13/10/2023;5;98;117,60
1267;13/10/2023;5;1103;866,20
1268;13/10/2023;5;2202;24,25
1269;13/10/2023;5;1975;548,50
1270;13/10/2023;5;2357;184,30
1271;13/10/2023;5;1595;506,40
1272;13/10/2023;5;1594;760,00
1273;13/10/2023;5;829;225,00
1274;13/10/2023;5;2901;251,20
1275;13/10/2023;5;320;153,60
1276;13/10/2023;5;394;148,50
1277;13/10/2023;5;2828;48,50
1278;14/10/2023;1;1;1.021,40
1279;14/10/2023;1;1343;727,30
1280;14/10/2023;1;1732;350,00
1281;14/10/2023;1;17;264,60
1282;14/10/2023;1;1598;87,30
1283;14/10/2023;1;1649;130,00
1284;14/10/2023;1;1409;135,80
1285;14/10/2023;1;1052;171,00
1286;14/10/2023;1;1153;699,20
1287;14/10/2023;1;1687;186,20
1288;14/10/2023;1;43;116,40
1289;14/10/2023;1;45;1.579,00
1290;14/10/2023;1;670;58,20
1291;14/10/2023;1;387;147,00
1292;14/10/2023;1;1112;156,70
1293;14/10/2023;1;763;271,60
1294;14/10/2023;1;3;83,70
1295;14/10/2023;1;1425;1.441,00
1296;14/10/2023;1;1503;250,00
1297;14/10/2023;1;1581;50,00
1298;14/10/2023;1;1588;291,00
1299;14/10/2023;1;1185;458,70
1300;14/10/2023;1;1333;2.035,10
1301;14/10/2023;1;1146;1.639,30
1302;14/10/2023;1;819;190,00
1303;14/10/2023;1;389;708,60
1304;14/10/2023;1;451;100,00
1305;14/10/2023;1;6;116,40
1306;14/10/2023;1;1746;174,60
1307;14/10/2023;1;1489;874,50
1308;14/10/2023;1;1769;642,90
1309;14/10/2023;1;1133;1.931,25
1310;14/10/2023;1;245;48,50
1311;14/10/2023;1;1609;135,80
1312;14/10/2023;1;429;1.242,50
1313;14/10/2023;1;1770;360,00
1314;14/10/2023;1;1923;590,65
1315;14/10/2023;1;400;148,80
1316;14/10/2023;1;5;407,90
1317;14/10/2023;1;34;260,20
1318;14/10/2023;1;98;523,80
1319;14/10/2023;1;1660;240,00
1320;14/10/2023;1;695;118,80
1321;14/10/2023;1;419;1.311,00
1322;14/10/2023;1;2;514,40
1323;14/10/2023;1;514;365,70
1324;14/10/2023;1;1047;463,20
1325;14/10/2023;1;5;555,40
1326;14/10/2023;1;15;805,10
1327;14/10/2023;1;1670;446,40
1328;14/10/2023;1;226;100,00
1329;14/10/2023;1;1568;562,50
1330;14/10/2023;1;16;1.108,00
1331;14/10/2023;1;1394;445,00
1332;14/10/2023;1;382;295,80
1333;14/10/2023;1;866;436,50
1334;14/10/2023;1;133;48,50
1335;14/10/2023;1;3;1.470,00
1336;14/10/2023;1;1885;2.307,60
1337;14/10/2023;1;634;1.776,90
1338;14/10/2023;1;206;683,00
1339;14/10/2023;1;1501;97,00
1340;14/10/2023;1;579;651,00
1341;14/10/2023;1;1855;87,30
1342;14/10/2023;1;1629;485,00
1343;14/10/2023;1;339;223,10
1344;14/10/2023;1;68;116,40
1345;14/10/2023;1;1272;29,10
1346;14/10/2023;1;1331;423,60
1347;14/10/2023;1;58;69,75
1348;14/10/2023;1;7;130,20
1349;14/10/2023;1;909;174,60
1350;14/10/2023;1;1353;268,70
1351;14/10/2023;1;419;463,20
1352;14/10/2023;1;1523;1.536,20
1353;14/10/2023;1;326;697,00
1354;14/10/2023;1;1215;86,40
1355;14/10/2023;1;631;234,50
1356;14/10/2023;1;18;380,00
1357;14/10/2023;1;1229;1.171,70
1358;14/10/2023;1;1484;381,00
1359;14/10/2023;1;944;1.350,00
1360;14/10/2023;1;554;400,00
1361;14/10/2023;1;1275;962,30
1362;14/10/2023;1;428;1.015,80
1363;14/10/2023;1;1;120,00
1364;14/10/2023;1;263;1.114,20
1365;14/10/2023;1;24;808,25
1366;14/10/2023;1;1347;784,00
1367;14/10/2023;1;1834;575,80
1368;14/10/2023;1;822;232,80
1369;14/10/2023;1;1155;58,20
1370;14/10/2023;1;1475;1.263,10
1371;14/10/2023;1;835;590,40
1372;14/10/2023;1;1934;100,00
1373;14/10/2023;1;1174;60,00
1374;14/10/2023;1;1157;111,60
1375;14/10/2023;1;1830;242,50
1376;14/10/2023;1;935;1.147,00
1377;14/10/2023;1;157;339,50
1378;14/10/2023;1;1354;171,00
1379;14/10/2023;1;1822;90,00
1380;14/10/2023;1;1072;25,00
1381;14/10/2023;1;957;135,80
1382;14/10/2023;1;1495;24,25
1383;14/10/2023;1;435;87,30
1384;14/10/2023;1;1220;349,20
1385;14/10/2023;1;533;454,90
1386;14/10/2023;1;613;407,40
1387;14/10/2023;1;971;294,00
1388;14/10/2023;1;765;1.090,00
1389;14/10/2023;1;1003;114,00
1390;14/10/2023;1;13;339,50
1391;14/10/2023;1;1873;407,40
1392;14/10/2023;1;1422;100,00
1393;14/10/2023;1;489;150,00
1394;14/10/2023;1;534;930,00
1395;14/10/2023;1;1950;1.455,00
1396;14/10/2023;1;504;436,50
1397;14/10/2023;1;1075;294,60
1398;14/10/2023;1;601;90,00
1399;14/10/2023;1;893;388,00
1400;14/10/2023;1;8;152,00
1401;14/10/2023;1;1467;553,20
1402;14/10/2023;1;1055;451,20
1403;14/10/2023;1;1783;960,00
1404;14/10/2023;1;507;388,00
1405;14/10/2023;1;2;68,60
1406;14/10/2023;1;1566;50,00
1407;14/10/2023;1;37;1.302,30
1408;14/10/2023;1;36;169,20
1409;14/10/2023;1;1107;1.203,80
1410;14/10/2023;1;1220;389,60
1411;14/10/2023;1;1215;820,40
1412;14/10/2023;1;1882;50,00
1413;14/10/2023;1;1083;596,60
1414;14/10/2023;1;1139;952,00
1415;14/10/2023;1;1028;588,00
1416;14/10/2023;1;24;767,70
1417;14/10/2023;1;1996;240,00
1418;14/10/2023;1;1990;252,20
1419;14/10/2023;1;1207;344,30
1420;14/10/2023;1;1111;250,00
1421;14/10/2023;1;1277;291,00
1422;14/10/2023;1;323;739,50
1423;14/10/2023;1;134;232,80
1424;14/10/2023;1;1309;87,30
1425;14/10/2023;1;16;120,00
1426;14/10/2023;1;287;857,10
1427;14/10/2023;2;465;948,20
1428;14/10/2023;2;1106;280,00
1429;14/10/2023;2;1003;660,00
1430;14/10/2023;2;57;612,50
1431;14/10/2023;2;130;25,00
1432;14/10/2023;2;1630;349,20
1433;14/10/2023;2;195;59,40
1434;14/10/2023;2;41;778,50
1435;14/10/2023;2;125;230,40
1436;14/10/2023;2;30;58,20
1437;14/10/2023;2;69;1.455,00
1438;14/10/2023;2;108;130,20
1439;14/10/2023;2;57;48,50
1440;14/10/2023;2;291;1.244,50
1441;14/10/2023;2;39;50,00
1442;14/10/2023;2;168;624,10
1443;14/10/2023;2;93;343,00
1444;14/10/2023;2;272;302,30
1445;14/10/2023;2;158;271,60
1446;14/10/2023;2;1497;873,00
1447;14/10/2023;2;11;120,00
1448;14/10/2023;2;151;230,80
1449;14/10/2023;2;89;200,00
1450;14/10/2023;2;135;97,00
1451;14/10/2023;2;179;148,80
1452;14/10/2023;2;107;552,90
1453;14/10/2023;2;53;768,00
1454;14/10/2023;2;1116;784,00
1455;14/10/2023;2;1604;411,60
1456;14/10/2023;2;81;67,90
1457;14/10/2023;2;904;97,00
1458;14/10/2023;2;33;2.101,20
1459;14/10/2023;2;141;879,50
1460;14/10/2023;2;137;1.358,00
1461;14/10/2023;2;11;149,00
1462;14/10/2023;2;960;171,00
1463;14/10/2023;2;197;111,60
1464;14/10/2023;2;733;120,00
1465;14/10/2023;2;16;116,40
1466;14/10/2023;2;191;1.130,20
1467;14/10/2023;2;603;851,40
1468;14/10/2023;2;40;24,25
1469;14/10/2023;2;1005;465,60
1470;14/10/2023;2;12;176,40
1471;14/10/2023;2;432;24,25
1472;14/10/2023;2;24;593,20
1473;14/10/2023;2;187;2.232,90
1474;14/10/2023;2;17;50,00
1475;14/10/2023;2;77;619,50
1476;14/10/2023;2;24;24,50
1477;14/10/2023;2;182;1.078,50
1478;14/10/2023;2;23;23,75
1479;14/10/2023;2;137;55,80
1480;14/10/2023;2;333;30,00
1481;14/10/2023;2;199;753,80
1482;14/10/2023;2;1948;1.199,20
1483;14/10/2023;2;1078;235,20
1484;14/10/2023;2;119;970,00
1485;14/10/2023;2;159;208,20
1486;14/10/2023;2;129;403,30
1487;14/10/2023;2;1645;421,60
1488;14/10/2023;2;200;543,20
1489;14/10/2023;2;177;712,90
1490;14/10/2023;2;770;24,25
1491;14/10/2023;2;1824;1.341,40
1492;14/10/2023;2;49;485,00
1493;14/10/2023;2;83;25,00
1494;14/10/2023;2;46;24,50
1495;14/10/2023;2;1169;242,50
1496;14/10/2023;2;51;315,80
1497;14/10/2023;2;1424;339,50
1498;14/10/2023;2;170;194,00
1499;14/10/2023;2;57;57,60
1500;14/10/2023;2;188;549,50
1501;14/10/2023;2;145;25,00
1502;14/10/2023;2;1135;60,00
1503;14/10/2023;2;795;232,80
1504;14/10/2023;2;176;1.474,50
1505;14/10/2023;2;114;363,75
1506;14/10/2023;2;189;352,80
1507;14/10/2023;2;1770;176,40
1508;14/10/2023;2;44;372,40
1509;14/10/2023;2;191;498,75
1510;14/10/2023;2;33;623,40
1511;14/10/2023;2;104;87,30
1512;14/10/2023;2;1808;1.474,40
1513;14/10/2023;2;126;446,40
1514;14/10/2023;3;2269;87,30
1515;14/10/2023;3;951;420,00
1516;14/10/2023;3;2173;495,00
1517;14/10/2023;3;562;68,60
1518;14/10/2023;3;2365;570,00
1519;14/10/2023;3;2382;83,70
1520;14/10/2023;3;2456;674,40
1521;14/10/2023;3;1349;87,30
1522;14/10/2023;3;1333;68,60
1523;14/10/2023;3;2067;520,20
1524;14/10/2023;3;1447;816,80
